NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
1,산업통상자원부,(유)에스케이씨에보닉페록사이드코리아,울산광역시 남구 상개로 99(상개동) ,2017,사업장,석유화학,"52,368",tCO₂eq,-,-,"1,123",TJ,-,-,(재)한국품질재단,-
2,국토교통부,(유)호남고속,전라북도 전주시 덕진구 신복천변로 28 (팔복동1가),2017,사업장,교통(여객),"24,726",tCO₂eq,-,-,381,TJ,-,-,(주)한국경영인증원,-
3,산업통상자원부,(주)HM금속,경상남도 함안군 군북면 함안산단로 170,2017,사업장,철강,"30,616",tCO₂eq,-,-,534,TJ,-,-,한국표준협회,-
4,농림축산식품부,(주)MH에탄올,경상남도 창원시 마산회원구 내서읍 광려천남로 25,2017,사업장,음료제조업,"23,319",tCO₂eq,-,-,287,TJ,-,-,(재)한국화학융합시험연구원,-
5,농림축산식품부,(주)MSC,경상남도 양산시 소주회야로 45-73,2017,사업장,음식료품,"25,355",tCO₂eq,-,-,506,TJ,-,-,한국산업기술시험원,-
6,산업통상자원부,(주)SIMPAC METAL,경상북도 포항시 남구  괴동로 153 ,2017,업체,철강,"407,757",tCO₂eq,177.87,tCO2eq/억원,"4,430",TJ,1.93,TJ/억원,한국표준협회,"229,245,382,265"
7,산업통상자원부,(주)SPP조선,경남 사천시 사남면 해안산업로 537 ,2017,사업장,조선,"3,396",tCO₂eq,-,-,56,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
8,국토교통부,(주)강원랜드,강원도 정선군 사북읍 하이원길 265,2017,사업장,건물,"71,158",tCO₂eq,-,-,"1,438",TJ,-,-,한국표준협회,-
9,산업통상자원부,(주)건화,경상남도 거제시 연초면 연하해안로841-54,2017,사업장,조선,"25,198",tCO₂eq,-,-,437,TJ,-,-,한국표준협회,-
10,국토교통부,(주)경기고속,경기도 광주시  광주대로 171 ,2017,업체,교통(여객),"178,260",tCO₂eq,62.19,tCO2eq/억원,"2,738",TJ,0.96,TJ/억원,산림조합중앙회,"286,641,971,000"
11,국토교통부,(주)경남고속,부산광역시 금정구  중앙대로 2008 예일빌딩,2017,사업장,교통(여객),"26,233",tCO₂eq,-,-,371,TJ,-,-,(주)한국경영인증원,-
12,산업통상자원부,(주)경동,강원도 삼척시 도계읍 도상로 512,2017,업체,광업,"217,844",tCO₂eq,228.69,tCO2eq/억원,387,TJ,0.41,TJ/억원,(재)한국품질재단,"95,256,928,000"
13,산업통상자원부,(주)경방,서울특별시 영등포구 영중로 15 (영등포동4가),2017,업체,섬유,"59,533",tCO₂eq,20.66,tCO2eq/억원,"1,208",TJ,0.42,TJ/억원,한국생산성본부인증원(주),"288,103,985,000"
14,산업통상자원부,(주)경신전선,충청남도 천안시 서북구 입장면 연곡길 567,2017,사업장,반도체.디스플레이.전기전자,"15,435",tCO₂eq,-,-,315,TJ,-,-,한국표준협회,-
15,국토교통부,(주)국민은행,서울특별시 영등포구 국제금융로8길 26 국민은행,2017,업체,건물,"110,995",tCO₂eq,0.68,tCO2eq/억원,"1,670",TJ,0.01,TJ/억원,한국표준협회,"16,236,933,000,000"
16,산업통상자원부,(주)국일방적 정읍공장,전라북도 정읍시 2산단6길 22-11 (하북동),2017,사업장,섬유,"22,632",tCO₂eq,-,-,465,TJ,-,-,대일이엔씨기술(주),-
17,농림축산식품부,(주)그린바이텍,전라북도 익산시 망성면 망성로 12,2017,사업장,음식료품,"4,990",tCO₂eq,-,-,238,TJ,-,-,(재)한국품질재단,-
18,환경부,(주)그린스코,인천광역시 남동구 앵고개로 654번길 99,2017,사업장,폐기물,"53,327",tCO₂eq,-,-,117,TJ,-,-,(주)한국경영인증원,-
19,국토교통부,(주)금남고속,대전광역시 대덕구 대전로 1429 (읍내동 171 ),2017,사업장,교통(여객),"37,352",tCO₂eq,-,-,529,TJ,-,-,(주)한국경영인증원,-
20,산업통상자원부,(주)금비,경기도 이천시 부발읍 중부대로 1707번길 13,2017,사업장,유리,"77,150",tCO₂eq,-,-,"1,094",TJ,-,-,한국표준협회,-
21,해양수산부,(주)남해고속,전라남도 목포시 해안로 182 목포항여객선터미널 315호,2017,사업장,교통(해운),"18,238",tCO₂eq,-,-,259,TJ,-,-,㈜한국품질보증원,-
22,산업통상자원부,(주)네오오토 예산공장,충청남도 예산군 삽교읍 두루머리길 8,2017,사업장,자동차,"17,833",tCO₂eq,-,-,364,TJ,-,-,(주)한국경영인증원,-
23,산업통상자원부,(주)넥센,경상남도 김해시  김해대로 2595 (주)넥센,2017,사업장,석유화학,"21,434",tCO₂eq,-,-,385,TJ,-,-,한국표준협회,-
24,국토교통부,(주)농협물류,서울특별시 서대문구 통일로 87 (미근동),2017,사업장,교통(화물),"29,955",tCO₂eq,-,-,424,TJ,-,-,티유브이슈드코리아㈜,-
25,농림축산식품부,(주)농협사료,서울특별시 강동구 올림픽로 528 (성내동),2017,업체,식료품 제조업,"80,251",tCO₂eq,6.92,tCO2eq/억원,"1,579",TJ,0.14,TJ/억원,(재)한국품질재단,"1,159,461,915,100"
26,산업통상자원부,(주)단석산업,전라북도 군산시 소룡동 1582-13,2017,사업장,비철금속,"51,606",tCO₂eq,-,-,782,TJ,-,-,한국표준협회,-
27,산업통상자원부,(주)대농 청원공장,충청북도 청주시 청원구 내수읍 도원세교로 59-36,2017,사업장,섬유,"17,696",tCO₂eq,-,-,364,TJ,-,-,지속가능인증원주식회사,-
28,산업통상자원부,(주)대림제지,경기도 오산시 황새로 169,2017,사업장,제지,"82,982",tCO₂eq,-,-,"1,170",TJ,-,-,이큐에이㈜,-
29,국토교통부,(주)대명레저산업,강원도 홍천군 서면 한치골길 262 대명비발디파크,2017,사업장,건물,"49,373",tCO₂eq,-,-,991,TJ,-,-,한국표준협회,-
30,산업통상자원부,(주)대승프론티어,충청남도 천안시 동남구 수신면 발산4길 33,2017,사업장,유리 · 요업,"21,894",tCO₂eq,-,-,408,TJ,-,-,한국표준협회,-
31,국토교통부,(주)대우건설,서울특별시 중구 을지로 170 을지트윈타워 (에이동),2017,업체,건설,"70,501",tCO₂eq,0.62,tCO2eq/억원,"1,408",TJ,0.01,TJ/억원,한국표준협회,"11,332,055,896,000"
32,산업통상자원부,(주)대우전자,광주광역시 광산구 용아로 559 (장덕동),2017,사업장,기계,"11,688",tCO₂eq,-,-,235,TJ,-,-,이큐에이㈜,-
33,산업통상자원부,(주)대욱케스트,경상북도 고령군 다산면 다산산단로 156,2017,사업장,철강,"22,074",tCO₂eq,-,-,406,TJ,-,-,이큐에이㈜,-
34,국토교통부,(주)대원고속,경기도 광주시  광주대로 171 ,2017,업체,교통(여객),"159,420",tCO₂eq,63.59,tCO2eq/억원,"2,447",TJ,0.98,TJ/억원,산림조합중앙회,"250,704,777,253"
35,국토교통부,(주)대원여객,서울특별시 성동구 왕십리로 125 KD타워,2017,사업장,교통(여객),"21,457",tCO₂eq,-,-,405,TJ,-,-,산림조합중앙회,-
36,국토교통부,(주)대원운수,경기도 남양주시 와부읍 덕소로 320 도곡리 517-3,2017,사업장,교통(여객),"36,683",tCO₂eq,-,-,620,TJ,-,-,산림조합중앙회,-
37,산업통상자원부,(주)대유코아 춘추광업소,서울특별시 마포구 마포대로 20 다보빌딩 12층,2017,사업장,시멘트,"43,102",tCO₂eq,-,-,92,TJ,-,-,한국생산성본부인증원(주),-
38,해양수산부,(주)대저해운,경상북도 포항시 북구 해안로 44 (항구동),2017,사업장,교통(해운),"17,997",tCO₂eq,-,-,257,TJ,-,-,한국표준협회,-
39,산업통상자원부,(주)대호피앤씨 포항공장,경상남도 양산시 산막공단북4길 13 (산막동),2017,사업장,철강,"24,314",tCO₂eq,-,-,479,TJ,-,-,한국표준협회,-
40,산업통상자원부,(주)대화제지,경기도 군포시  흥안대로 34 대화제지,2017,사업장,제지,"26,227",tCO₂eq,-,-,526,TJ,-,-,㈜한국품질보증원,-
41,산업통상자원부,(주)델코,경상북도 구미시 산동면 첨단기업7로 77-21,2017,사업장,반도체.디스플레이.전기전자,"24,406",tCO₂eq,-,-,497,TJ,-,-,(주)한국경영인증원,-
42,산업통상자원부,(주)동남 서산공장,충청남도 서산시 지곡면 무장산업로 263-33,2017,사업장,비철금속,"16,831",tCO₂eq,-,-,246,TJ,-,-,한국표준협회,-
43,산업통상자원부,(주)동남 울산공장,울산광역시 울주군 온산읍 석당길 29,2017,사업장,비철금속,"20,964",tCO₂eq,-,-,303,TJ,-,-,한국표준협회,-
44,국토교통부,(주)동방,서울특별시 중구 남대문로 63 (소공동),2017,업체,교통(화물),"42,183",tCO₂eq,10.19,tCO2eq/억원,606,TJ,0.15,TJ/억원,대일이엔씨기술(주),"413,905,870,000"
45,국토교통부,(주)동부익스프레스,서울특별시 서초구 마방로 68 (양재동) 동원산업빌딩 3층,2017,업체,교통(여객),"51,261",tCO₂eq,10.07,tCO2eq/억원,755,TJ,0.15,TJ/억원,한국표준협회,"508,875,454,848"
46,산업통상자원부,(주)동서기공 당진지점,경기도 시흥시 공단1대로 379번길 2,2017,사업장,자동차,"23,405",tCO₂eq,-,-,478,TJ,-,-,한국표준협회,-
47,산업통상자원부,(주)동서기공 시흥,경기도 시흥시 공단1대로 379번길 2,2017,사업장,비철금속,"17,269",tCO₂eq,-,-,347,TJ,-,-,한국표준협회,-
48,산업통상자원부,(주)동신포리마,충청남도 홍성군 구항면 충서로966번길 41-66 ,2017,사업장,석유화학,"26,858",tCO₂eq,-,-,540,TJ,-,-,(주)한국경영인증원,-
49,국토교통부,(주)동양고속,경기도 안양시 동안구 흥안대로 67 (호계동),2017,업체,교통(여객),"68,186",tCO₂eq,48.09,tCO2eq/억원,972,TJ,0.69,TJ/억원,(주)한국경영인증원,"141,801,103,000"
50,산업통상자원부,(주)동양이앤씨,경상북도 포항시 남구 대송면 철강산단로130번길 177 ,2017,사업장,기계,"12,228",tCO₂eq,-,-,240,TJ,-,-,(주)비에스아이그룹코리아,-
51,환경부,(주)동양환경,대전광역시 대덕구 문평동로48번길 125 (문평동),2017,사업장,폐기물,"179,440",tCO₂eq,-,-,147,TJ,-,-,한국표준협회,"25,708,917,000"
52,농림축산식품부,(주)동원F&B,서울특별시 서초구  마방로 68 동원산업빌딩,2017,업체,식료품 제조업,"65,771",tCO₂eq,4.19,tCO2eq/억원,"1,414",TJ,0.09,TJ/억원,(주)한국경영인증원,"1,569,204,857,000"
53,산업통상자원부,(주)동진쎄미켐,경기도 화성시 양감면 작은돌래길 35,2017,사업장,석유화학,"19,654",tCO₂eq,-,-,367,TJ,-,-,한국산업기술시험원,-
54,산업통상자원부,(주)두산,서울특별시 중구 장충단로 275 (을지로6가),2017,사업장,반도체.디스플레이.전기전자,"86,144",tCO₂eq,-,-,"1,649",TJ,-,-,(재)한국품질재단,-
55,산업통상자원부,(주)디스플레이테크,충청남도 천안시 서북구 3공단6로 86-9 (차암동),2017,사업장,반도체.디스플레이.전기전자,"28,669",tCO₂eq,-,-,586,TJ,-,-,한국표준협회,-
56,산업통상자원부,(주)디알 액시온 원산공장,울산광역시 울주군 온산읍 산남길 55 ,2017,사업장,비철금속,"15,033",tCO₂eq,-,-,304,TJ,-,-,(재)한국품질재단,-
57,산업통상자원부,(주)디에이피,경기도 안성시 미양면 안성맞춤대로 474-22 ,2017,사업장,전기전자,"41,709",tCO₂eq,-,-,852,TJ,-,-,한국산업기술시험원,-
58,산업통상자원부,(주)로옴코리아,대전광역시 대덕구 문평서로17번안길 40 (문평동),2017,사업장,반도체.디스플레이.전기전자,"18,636",tCO₂eq,-,-,383,TJ,-,-,㈜한국품질보증원,-
59,산업통상자원부,(주)린데코리아,경상북도 포항시 남구  대송로101번길 35 ,2017,업체,석유화학,"461,403",tCO₂eq,105.1,tCO2eq/억원,"9,029",TJ,2.06,TJ/억원,한국가스안전공사,"439,005,019,516"
60,산업통상자원부,(주)만도,경기도 평택시 포승읍 하만호길 32,2017,업체,자동차,"112,303",tCO₂eq,3.63,tCO2eq/억원,"2,294",TJ,0.07,TJ/억원,(주)비에스아이그룹코리아,"3,095,560,472,000"
61,산업통상자원부,(주)모나리자,전북 전주시 덕진구 팔과정로 53,2017,사업장,제지,"39,428",tCO₂eq,-,-,761,TJ,-,-,(주)한국경영인증원,-
62,국토교통부,(주)무주덕유산리조트,전라북도 무주군 설천면 만선로 185 무주덕유산리조트,2017,사업장,건물,"23,687",tCO₂eq,-,-,417,TJ,-,-,(주)한국경영인증원,-
63,산업통상자원부,(주)미래엔인천에너지,인천광역시 남동구 논현고잔로 173(고잔동) ,2017,사업장,집단에너지,"6,940",tCO₂eq,-,-,137,TJ,-,-,(재)한국품질재단,"39,003,625,000"
64,산업통상자원부,(주)미래페이퍼,전라북도 전주시 덕진구 온고을로 384(팔복동3가) ,2017,사업장,제지,"64,878",tCO₂eq,-,-,738,TJ,-,-,한국표준협회,-
65,산업통상자원부,(주)방림,서울특별시 마포구 월드컵북로 402 케이지아이티센터 18층,2017,사업장,섬유,"23,545",tCO₂eq,-,-,422,TJ,-,-,한국표준협회,-
66,산업통상자원부,(주)백광소재,서울특별시 강서구  공항대로 467 ,2017,업체,시멘트,"537,928",tCO₂eq,329.13,tCO2eq/억원,"2,308",TJ,1.41,TJ/억원,이큐에이㈜,"163,437,678,000"
67,산업통상자원부,(주)벽산,"서울특별시 중구 퇴계로 307 광희동 1가, 광희빌딩",2017,사업장,유리,"74,991",tCO₂eq,-,-,"1,371",TJ,-,-,한국표준협회,-
68,국토교통부,(주)부산롯데호텔,부산광역시 부산진구 가야대로 772 ,2017,사업장,건물,"15,231",tCO₂eq,-,-,309,TJ,-,-,이큐에이㈜,-
69,산업통상자원부,(주)비엠금속,경상남도 창원시 진해구 남의로43번길 42 (남양동),2017,사업장,철강,"23,053",tCO₂eq,-,-,420,TJ,-,-,이큐에이㈜,-
70,농림축산식품부,(주)빙그레,경기도 남양주시 다산순환로 45(다산동),2017,업체,식료품 제조업,"57,264",tCO₂eq,7.17,tCO2eq/억원,"1,130",TJ,0.14,TJ/억원,(주)한국경영인증원,"798,578,906,000"
71,산업통상자원부,(주)삼동,충북 음성군 대소면 삼양로 816-41,2017,사업장,전기전자,"44,686",tCO₂eq,-,-,912,TJ,-,-,한국표준협회,-
72,산업통상자원부,(주)삼원강재,경상북도 포항시 남구 대송면 철강산단로 66번길 40,2017,사업장,자동차,"30,582",tCO₂eq,-,-,614,TJ,-,-,(재)한국품질재단,-
73,산업통상자원부,(주)삼천리,서울특별시 영등포구 국제금융로6길 42,2017,사업장,집단에너지,"36,978",tCO₂eq,-,-,679,TJ,-,-,한국가스안전공사,-
74,산업통상자원부,(주)삼한씨원,경상북도 예천군 상풍로 1368-50 ,2017,사업장,유리 · 요업,"15,652",tCO₂eq,-,-,300,TJ,-,-,한국생산성본부인증원(주),-
75,산업통상자원부,(주)삼현,충청북도 음성군 음성읍 음성로 1706 ,2017,사업장,요업,"28,647",tCO₂eq,-,-,520,TJ,-,-,한국표준협회,-
76,국토교통부,(주)삼화고속,인천광역시 중구 서해대로418번길 70 (신흥동3가) 2층,2017,사업장,교통(여객),"18,044",tCO₂eq,-,-,263,TJ,-,-,(주)한국경영인증원,-
77,산업통상자원부,(주)상공에너지,전라북도 익산시 석암로7길 29 (용제동),2017,업체,산업단지,"128,390",tCO₂eq,419.89,tCO2eq/억원,"1,463",TJ,4.78,TJ/억원,이큐에이㈜,"30,577,002,375"
78,농림축산식품부,(주)샤니 대구공장,대구광역시 달성군 논공읍 논공중앙로54길 7 ,2017,사업장,식료품 제조업,"15,532",tCO₂eq,-,-,313,TJ,-,-,(주)비에스아이그룹코리아,-
79,농림축산식품부,(주)샤니 성남공장,경기도 성남시 중원구  둔촌대로457번길 13 ,2017,사업장,식료품 제조업,"18,592",tCO₂eq,-,-,375,TJ,-,-,(주)비에스아이그룹코리아,-
80,환경부,(주)서광하이테크,충청남도 서산시 대산읍 죽엽로 382,2017,사업장,지정외 폐기물처리업,"45,376",tCO₂eq,-,-,169,TJ,-,-,(재)한국품질재단,-
81,국토교통부,(주)서브원 곤지암리조트,경기도 광주시 도척면 도척윗로 278,2017,사업장,건물,"19,236",tCO₂eq,-,-,388,TJ,-,-,(재)한국품질재단,-
82,산업통상자원부,(주)서원,경기도 안산시 단원구 산단로67번길 94 (목내동),2017,사업장,비철금속,"17,099",tCO₂eq,-,-,348,TJ,-,-,한국가스안전공사,-
83,산업통상자원부,(주)서진캠 평택공장,경기도 평택시 청북면 청북산단로 31,2017,사업장,자동차,"19,774",tCO₂eq,-,-,406,TJ,-,-,㈜한국품질보증원,-
84,산업통상자원부,(주)서흥,충청북도 청주시 흥덕구 오송읍 오송생명로 61,2017,사업장,석유화학,"34,341",tCO₂eq,-,-,700,TJ,-,-,한국표준협회,-
85,산업통상자원부,(주)선일다이파스,충청북도 진천군 광혜원면 광혜원산단2길 14,2017,사업장,기계,"18,335",tCO₂eq,-,-,373,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
86,국토교통부,(주)선진운수,서울특별시 은평구 서오릉로 207 (구산동),2017,사업장,교통(여객),"27,655",tCO₂eq,-,-,517,TJ,-,-,(재)한국품질재단,-
87,산업통상자원부,(주)성광벤드,부산광역시 강서구 녹산산단262로 26 (송정동),2017,사업장,철강,"10,901",tCO₂eq,-,-,210,TJ,-,-,한국표준협회,-
88,산업통상자원부,(주)성호금속 경주2공장,경상북도 경주시 천북면 천북산단로2길 70,2017,사업장,비철금속,"24,314",tCO₂eq,-,-,435,TJ,-,-,이큐에이㈜,-
89,산업통상자원부,(주)성호금속 영천공장,경상북도 영천시 언하공단2길 25 (신기동),2017,사업장,철강,"16,861",tCO₂eq,-,-,308,TJ,-,-,이큐에이㈜,-
90,산업통상자원부,(주)성호기업,경상북도 경주시 천북면 천북산단로1길 74-51,2017,사업장,철강,"16,398",tCO₂eq,-,-,326,TJ,-,-,이큐에이㈜,-
91,산업통상자원부,(주)세아베스틸,서울특별시 마포구 양화로 45(서교동),2017,업체,철강,"1,395,133",tCO₂eq,72.38,tCO2eq/억원,"22,013",TJ,1.14,TJ/억원,한국표준협회,"1,927,463,423,000"
92,산업통상자원부,(주)세아씨엠,전라북도 군산시 자유로 241(소룡동),2017,사업장,철강,"64,654",tCO₂eq,-,-,"1,322",TJ,-,-,한국표준협회,-
93,국토교통부,(주)세아엘앤에스,경상북도 포항시 남구 철강로 348 (호동),2017,사업장,교통(화물),"18,675",tCO₂eq,-,-,272,TJ,-,-,한국표준협회,-
94,산업통상자원부,(주)세아제강,서울특별시 마포구 양화로 45 세아타워,2017,사업장,철강,"79,202",tCO₂eq,-,-,"1,611",TJ,-,-,한국표준협회,-
95,산업통상자원부,(주)세아특수강,경상북도 포항시 남구 괴동로 40,2017,사업장,철강,"26,853",tCO₂eq,-,-,535,TJ,-,-,한국표준협회,-
96,해양수산부,(주)세주,부산광역시 중구 해관로 65 (중앙동4가),2017,사업장,교통(해운),"30,544",tCO₂eq,-,-,417,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
97,산업통상자원부,(주)스타플렉스,충청북도 음성군 삼성면 대성로 417,2017,사업장,석유화학,"15,797",tCO₂eq,-,-,321,TJ,-,-,이큐에이㈜,-
98,산업통상자원부,(주)신동,강원도 정선군 남면 곰골길 159-13,2017,사업장,시멘트,"78,689",tCO₂eq,-,-,253,TJ,-,-,한국표준협회,-
99,산업통상자원부,(주)신성이엔지,충청북도 증평군 증평읍 증평산단로 14,2017,사업장,반도체,"23,655",tCO₂eq,-,-,452,TJ,-,-,한국표준협회,-
100,국토교통부,(주)신세계,서울특별시 중구 소공로 63(충무로1가),2017,업체,건물,"165,810",tCO₂eq,9.96,tCO2eq/억원,"3,382",TJ,0.2,TJ/억원,㈜한국품질보증원,"1,665,520,576,000"
101,산업통상자원부,(주)신안주철,충청북도 영동군 용산면 법화공단길 72 (주)신안주철,2017,사업장,철강,"23,828",tCO₂eq,-,-,418,TJ,-,-,한국표준협회,-
102,산업통상자원부,(주)신우금속,경상북도 고령군 다산면 다산산단1길 105,2017,사업장,철강,"17,180",tCO₂eq,-,-,292,TJ,-,-,(재)한국품질재단,-
103,산업통상자원부,(주)신한방,전라북도 완주군 콩쥐팥쥐로 984-120 신한방직(주),2017,사업장,섬유,"14,554",tCO₂eq,-,-,298,TJ,-,-,이큐에이㈜,-
104,국토교통부,(주)신한은행,서울특별시 중구  세종대로9길 20 신한은행 본점,2017,업체,건물,"81,652",tCO₂eq,0.46,tCO2eq/억원,"1,273",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"17,783,265,000,000"
105,산업통상자원부,(주)쌍용씨앤비,세종특별자치시 조치원읍 번암공단 1길 16,2017,사업장,제지,"66,029",tCO₂eq,-,-,"1,167",TJ,-,-,(주)한국경영인증원,-
106,산업통상자원부,(주)씨텍,충청남도 서산시 대산읍 독곶1로 54 ,2017,업체,산업단지,"360,535",tCO₂eq,72.91,tCO2eq/억원,"4,947",TJ,1,TJ/억원,㈜한국품질보증원,"494,510,210,777"
107,국토교통부,(주)아라리오,충청남도 천안시 동남구  만남로 43 ,2017,사업장,건물,"15,228",tCO₂eq,-,-,310,TJ,-,-,(주)한국경영인증원,-
108,산업통상자원부,(주)아진피앤피,대구광역시 달성군 현풍면 국가산단북로100길 40,2017,사업장,제지,"98,474",tCO₂eq,-,-,"1,485",TJ,-,-,한국산업기술시험원,-
109,산업통상자원부,(주)아트라스비엑스,대전광역시 대덕구  대전로1331번길 185 아트라스비엑스,2017,사업장,전기전자,"32,971",tCO₂eq,-,-,674,TJ,-,-,(재)한국화학융합시험연구원,-
110,산업통상자원부,(주)에스아이플렉스,경기도 안산시 단원구 시화로 8 (성곡동),2017,사업장,반도체.디스플레이.전기전자,"14,978",tCO₂eq,-,-,305,TJ,-,-,(주)한국경영인증원,-
111,산업통상자원부,(주)에스에이치에너지화학,전라북도 군산시  외항7길 20 (주)SH에너지화학,2017,사업장,석유화학,"15,557",tCO₂eq,-,-,266,TJ,-,-,㈜한국품질보증원,-
112,산업통상자원부,(주)에스제이금속,전라남도 장성군 황룡면 강변로 430 공장,2017,사업장,철강,"17,860",tCO₂eq,-,-,309,TJ,-,-,(재)한국품질재단,-
113,산업통상자원부,(주)에스티씨,경기도 화성시 향남읍 발안공단로4길 65,2017,사업장,반도체.디스플레이.전기전자,"18,732",tCO₂eq,-,-,385,TJ,-,-,(재)한국품질재단,-
114,산업통상자원부,(주)에스파워,경기도 안산시 단원구 엠티브이2로 14 (원시동),2017,업체,발전 · 에너지,"1,621,281",tCO₂eq,331.52,tCO2eq/억원,"31,781",TJ,6.5,TJ/억원,(재)한국품질재단,"489,042,481,000"
115,산업통상자원부,(주)에이에스에이,전북 완주군 봉동읍 완주산단8로 45,2017,사업장,자동차,"31,279",tCO₂eq,-,-,592,TJ,-,-,지속가능인증원주식회사,-
116,산업통상자원부,(주)에이에스에이 김제공장,전라북도 김제시 금구면 봉은길 683,2017,사업장,자동차,"17,140",tCO₂eq,-,-,328,TJ,-,-,지속가능인증원주식회사,-
117,환경부,(주)엔아이티,전라북도 군산시 서해로 259,2017,업체,폐기물,"166,196",tCO₂eq,664.42,tCO2eq/억원,382,TJ,1.53,TJ/억원,㈜한국품질보증원,"25,013,574,000"
118,산업통상자원부,(주)엘지생활건강 울산공장,울산광역시 울주군 온양읍 덕망로 275,2017,사업장,석유화학,"22,221",tCO₂eq,-,-,437,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
119,산업통상자원부,(주)엘지씨엔에스,"서울특별시 영등포구 여의대로 24, FKI타워",2017,사업장,통신,"20,319",tCO₂eq,-,-,444,TJ,-,-,대일이엔씨기술(주),-
120,산업통상자원부,(주)엘지하우시스,서울특별시 영등포구 국제금융로 10 One IFC,2017,업체,석유화학,"159,121",tCO₂eq,5.69,tCO2eq/억원,"2,970",TJ,0.11,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"2,794,743,000,000"
121,산업통상자원부,(주)영신물산,경기도 양주시 남면 현석로785번길 207 ,2017,사업장,섬유,"29,706",tCO₂eq,-,-,204,TJ,-,-,한국표준협회,-
122,농림축산식품부,(주)오뚜기,충청북도 음성군 대소면 대풍산단로 128,2017,사업장,음식료품,"42,097",tCO₂eq,-,-,846,TJ,-,-,한국생산성본부인증원(주),-
123,농림축산식품부,(주)오리온,서울특별시 용산구 백범로90다길 13,2017,사업장,음식료품,"71,336",tCO₂eq,-,-,"1,390",TJ,-,-,한국표준협회,-
124,산업통상자원부,(주)오미아코리아,서울특별시 영등포구 국제금융로 52,2017,사업장,석유화학,"73,157",tCO₂eq,-,-,"1,491",TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
125,산업통상자원부,(주)오영,경기도 시흥시 소망공원로 102 (정왕동),2017,사업장,석유화학,"18,512",tCO₂eq,-,-,396,TJ,-,-,(재)한국품질재단,-
126,농림축산식품부,(주)올품,경상북도 상주시  발산로 135 ,2017,사업장,식료품 제조업,"23,800",tCO₂eq,-,-,417,TJ,-,-,한국표준협회,-
127,국토교통부,(주)용평리조트,강원도 평창군 대관령면 올림픽로 715 용평리조트,2017,사업장,건물,"32,637",tCO₂eq,-,-,646,TJ,-,-,(재)한국품질재단,-
128,산업통상자원부,(주)우룡,강원도 영월군 북면 밤재로 590-30,2017,업체,시멘트,"146,770",tCO₂eq,246.26,tCO2eq/억원,663,TJ,1.11,TJ/억원,(주)한국경영인증원,"59,599,311,000"
129,국토교통부,(주)우리은행,서울특별시 중구 소공로 51 우리은행본점,2017,업체,건물,"88,090",tCO₂eq,0.42,tCO2eq/억원,"1,349",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"20,994,943,000,000"
130,산업통상자원부,(주)우신금속,울산광역시 울주군 온산읍 처용산업2길 17,2017,사업장,비철금속,"16,631",tCO₂eq,-,-,258,TJ,-,-,(재)한국품질재단,-
131,산업통상자원부,(주)유니온,서울 중구 소공로 94 OCI빌딩 13층,2017,업체,시멘트,"176,355",tCO₂eq,191.93,tCO2eq/억원,"1,455",TJ,1.58,TJ/억원,한국표준협회,"91,884,622,000"
132,국토교통부,(주)유성티엔에스,서울특별시 서초구 남부순환로 2583 (서초동),2017,사업장,교통(화물),"47,359",tCO₂eq,-,-,693,TJ,-,-,(주)한국경영인증원,-
133,산업통상자원부,(주)유한화학,경기도 안산시 단원구 지원로 45 (성곡동),2017,사업장,석유화학,"17,792",tCO₂eq,-,-,350,TJ,-,-,(주)한국경영인증원,-
134,국토교통부,(주)이마트,서울특별시 성동구 뚝섬로 377(성수동2가),2017,업체,건물,"506,598",tCO₂eq,4.07,tCO2eq/억원,"10,339",TJ,0.08,TJ/억원,한국표준협회,"12,450,694,738,000"
135,산업통상자원부,(주)이수페타시스,대구광역시 달성군 논공읍 논공로53길 36 ,2017,사업장,전기전자,"49,791",tCO₂eq,-,-,724,TJ,-,-,이큐에이㈜,-
136,산업통상자원부,(주)이수화학,서울특별시 서초구 사평대로 84,2017,업체,석유화학,"275,986",tCO₂eq,26.3,tCO2eq/억원,"4,984",TJ,0.48,TJ/억원,한국표준협회,"1,049,213,930,000"
137,국토교통부,(주)이스타항공,서울특별시 강서구  양천로 34 양서빌딩 5층,2017,사업장,항공,"151,428",tCO₂eq,-,-,"2,166",TJ,-,-,(재)한국품질재단,-
138,산업통상자원부,(주)인터플렉스,경기도 안산시 단원구 강촌로149,2017,사업장,전기전자,"80,428",tCO₂eq,-,-,"1,629",TJ,-,-,한국표준협회,-
