NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
11,국토교통부,(주)경남고속,부산광역시 금정구  중앙대로 2008 예일빌딩,2018,사업장,교통(여객),"26,354",tCO₂eq,-,-,372,TJ,-,-,(주)한국경영인증원,-
12,산업통상자원부,(주)경동,강원도 삼척시 도계읍 도상로 512,2018,업체,광업,"220,210",tCO₂eq,219.17,tCO2eq/억원,401,TJ,0.4,TJ/억원,(재)한국품질재단,"100,474,019,631"
13,산업통상자원부,(주)경방,서울특별시 영등포구 영중로 15 (영등포동4가),2018,업체,섬유,"52,875",tCO₂eq,18.95,tCO2eq/억원,"1,074",TJ,0.38,TJ/억원,한국생산성본부인증원(주),"279,085,217,000"
14,산업통상자원부,(주)경신전선,충청남도 천안시 서북구 입장면 연곡길 567,2018,사업장,반도체.디스플레이.전기전자,"15,929",tCO₂eq,-,-,325,TJ,-,-,한국표준협회,-
15,국토교통부,(주)공항리무진,서울특별시 강서구 개화동로8길 17 (개화동),2018,사업장,교통(여객),"31,011",tCO₂eq,-,-,440,TJ,-,-,(주)한국경영인증원,-
16,국토교통부,(주)국민은행,서울특별시 영등포구 국제금융로8길 26 국민은행,2018,업체,건물,"109,269",tCO₂eq,0.62,tCO2eq/억원,"1,623",TJ,0.01,TJ/억원,한국표준협회,"17,567,958,000,000"
17,산업통상자원부,(주)국일방적 정읍공장,전라북도 정읍시 2산단6길 22-11 (하북동),2018,사업장,섬유,"13,807",tCO₂eq,-,-,283,TJ,-,-,대일이엔씨기술(주),-
18,농림축산식품부,(주)그린바이텍,전라북도 익산시 망성면 망성로 12,2018,사업장,음식료품,"4,719",tCO₂eq,-,-,248,TJ,-,-,(재)한국품질재단,-
19,환경부,(주)그린스코,인천광역시 남동구 앵고개로 654번길 99,2018,사업장,폐기물,"53,126",tCO₂eq,-,-,102,TJ,-,-,(주)한국경영인증원,-
20,국토교통부,(주)금남고속,대전광역시 대덕구 대전로 1429 (읍내동 171 ),2018,사업장,교통(여객),"38,506",tCO₂eq,-,-,545,TJ,-,-,(주)한국경영인증원,-
21,산업통상자원부,(주)금비,경기도 이천시 부발읍 중부대로 1707번길 13,2018,사업장,유리,"80,531",tCO₂eq,-,-,"1,176",TJ,-,-,한국표준협회,-
22,해양수산부,(주)남해고속,"전라남도 목포시 해안로 182 (항동), 315호",2018,사업장,교통(해운),"20,104",tCO₂eq,-,-,285,TJ,-,-,㈜한국품질보증원,-
23,산업통상자원부,(주)네오오토 예산공장,충청남도 예산군 삽교읍 두루머리길 8,2018,사업장,자동차,"17,510",tCO₂eq,-,-,357,TJ,-,-,(주)한국경영인증원,-
24,산업통상자원부,(주)넥센,경상남도 김해시  김해대로 2595 (주)넥센,2018,사업장,석유화학,"20,483",tCO₂eq,-,-,371,TJ,-,-,한국표준협회,-
25,국토교통부,(주)농협물류,서울특별시 서대문구 통일로 87 (미근동),2018,사업장,교통(화물),"29,701",tCO₂eq,-,-,421,TJ,-,-,티유브이슈드코리아㈜,-
26,농림축산식품부,(주)농협사료,서울특별시 강동구 올림픽로 528 (성내동),2018,업체,식료품 제조업,"82,044",tCO₂eq,6.86,tCO2eq/억원,"1,647",TJ,0.14,TJ/억원,(재)한국품질재단,"1,196,669,138,021"
27,산업통상자원부,(주)단석산업 군산지점,전라북도 군산시 소룡동 1582-13,2018,사업장,비철금속,"51,075",tCO₂eq,-,-,795,TJ,-,-,한국표준협회,-
28,산업통상자원부,(주)대농 청원공장,충청북도 청주시 청원구 내수읍 도원세교로 59-36,2018,사업장,섬유,"17,257",tCO₂eq,-,-,355,TJ,-,-,지속가능인증원주식회사,-
29,산업통상자원부,(주)대동세라믹,세종특별자치시 전의면 산단길 22-63,2018,사업장,유리 · 요업,"22,239",tCO₂eq,-,-,431,TJ,-,-,이큐에이㈜,-
30,산업통상자원부,(주)대림제지,경기도 오산시 황새로 169,2018,사업장,제지,"81,997",tCO₂eq,-,-,"1,205",TJ,-,-,이큐에이㈜,-
31,국토교통부,(주)대명티피앤이,강원도 홍천군 서면 한치골길 264,2018,사업장,건물,"14,926",tCO₂eq,-,-,301,TJ,-,-,한국표준협회,-
32,국토교통부,(주)대명호텔앤리조트,-,2018,사업장,건물,"43,796",tCO₂eq,-,-,878,TJ,-,-,한국표준협회,-
33,산업통상자원부,(주)대승프론티어,충청남도 천안시 동남구 수신면 발산4길 33,2018,사업장,유리 · 요업,"22,003",tCO₂eq,-,-,412,TJ,-,-,한국표준협회,-
34,국토교통부,(주)대우건설,"서울특별시 중구 을지로 170 에이동 (을지로4가, 써밋타워)",2018,업체,건설,"70,715",tCO₂eq,0.69,tCO2eq/억원,"1,421",TJ,0.01,TJ/억원,한국표준협회,"10,204,674,621,000"
35,산업통상자원부,(주)대우전자 광주공장,광주광역시 광산구 용아로 559 (장덕동) (주)대우전자 광주공장,2018,사업장,기계,"10,962",tCO₂eq,-,-,221,TJ,-,-,이큐에이㈜,-
36,산업통상자원부,(주)대욱케스트,경상북도 고령군 다산면 다산산단로 156,2018,사업장,철강,"22,420",tCO₂eq,-,-,406,TJ,-,-,이큐에이㈜,-
37,국토교통부,(주)대원고속,경기도 광주시 광주대로 171 ,2018,업체,교통(여객),"157,014",tCO₂eq,62.92,tCO2eq/억원,"2,413",TJ,0.97,TJ/억원,산림조합중앙회,"249,552,728,975"
38,국토교통부,(주)대원버스,경기도 성남시 분당구 탄천상로 171,2018,사업장,교통(여객),"31,943",tCO₂eq,-,-,546,TJ,-,-,산림조합중앙회,-
39,국토교통부,(주)대원여객,서울특별시 성동구 왕십리로 125 KD타워,2018,사업장,교통(여객),"21,540",tCO₂eq,-,-,406,TJ,-,-,산림조합중앙회,-
40,국토교통부,(주)대원운수,경기도 남양주시 와부읍 덕소로 320 도곡리 517-3,2018,사업장,교통(여객),"36,862",tCO₂eq,-,-,621,TJ,-,-,산림조합중앙회,-
41,산업통상자원부,(주)대유코아,서울특별시 마포구 마포대로 20 다보빌딩 12층,2018,사업장,시멘트,"45,198",tCO₂eq,-,-,97,TJ,-,-,한국생산성본부인증원(주),-
42,해양수산부,(주)대저해운,경상북도 포항시 북구 해안로 44 (항구동),2018,사업장,교통(해운),"17,494",tCO₂eq,-,-,250,TJ,-,-,한국표준협회,-
43,산업통상자원부,(주)대천텍스타일,경기도 안산시 단원구 신안산대학로 29 대천텍스타일,2018,사업장,섬유,"17,336",tCO₂eq,-,-,322,TJ,-,-,한국표준협회,-
44,산업통상자원부,(주)대호피앤씨 포항공장,경상남도 양산시 산막공단북4길 13 (산막동),2018,사업장,철강,"25,095",tCO₂eq,-,-,492,TJ,-,-,한국표준협회,-
45,산업통상자원부,(주)대화제지,경기도 군포시  흥안대로 34 대화제지,2018,사업장,제지,"27,756",tCO₂eq,-,-,557,TJ,-,-,㈜한국품질보증원,-
46,산업통상자원부,(주)동남 서산공장,충청남도 서산시 지곡면 무장산업로 263-33,2018,사업장,비철금속,"14,877",tCO₂eq,-,-,220,TJ,-,-,한국표준협회,-
47,산업통상자원부,(주)동남 울산공장,울산광역시 울주군 온산읍 석당길 29,2018,사업장,비철금속,"21,922",tCO₂eq,-,-,317,TJ,-,-,한국표준협회,-
48,국토교통부,(주)동방,서울 중구 통일로 2길  16 AIA 타워 3층,2018,업체,교통(화물),"43,081",tCO₂eq,9.08,tCO2eq/억원,619,TJ,0.13,TJ/억원,대일이엔씨기술(주),"474,418,754,000"
49,국토교통부,(주)동부익스프레스,서울특별시 서초구 마방로 68 (양재동) 동원산업빌딩 3층,2018,업체,교통(여객),"48,524",tCO₂eq,8.74,tCO2eq/억원,714,TJ,0.13,TJ/억원,한국표준협회,"555,417,810,092"
50,산업통상자원부,(주)동서기공 당진지점,경기도 시흥시 공단1대로 379번길 2,2018,사업장,자동차,"25,409",tCO₂eq,-,-,518,TJ,-,-,한국표준협회,-
51,산업통상자원부,(주)동서기공 시흥,경기도 시흥시 공단1대로 379번길 2,2018,사업장,비철금속,"16,515",tCO₂eq,-,-,332,TJ,-,-,한국표준협회,-
52,산업통상자원부,(주)동신포리마,충청남도 홍성군 구항면 충서로966번길 41-66,2018,사업장,석유화학,"28,376",tCO₂eq,-,-,571,TJ,-,-,(주)한국경영인증원,-
53,국토교통부,(주)동양고속,경기도 안양시 동안구 흥안대로 67 (호계동),2018,업체,교통(여객),"68,869",tCO₂eq,52.09,tCO2eq/억원,981,TJ,0.74,TJ/억원,(주)한국경영인증원,"132,213,672,000"
54,산업통상자원부,(주)동양이앤씨,경상북도 포항시 남구 대송면 철강산단로130번길 177,2018,사업장,기계,"18,183",tCO₂eq,-,-,357,TJ,-,-,(주)비에스아이그룹코리아,-
55,환경부,(주)동양환경,대전광역시 대덕구 문평동로48번길 125 (문평동),2018,업체,폐기물,"213,834",tCO₂eq,791.18,tCO2eq/억원,227,TJ,0.84,TJ/억원,(재)한국품질재단,"27,027,310,000"
56,농림축산식품부,(주)동원F&B,서울특별시 서초구  마방로 68 동원산업빌딩,2018,업체,식료품 제조업,"70,557",tCO₂eq,4.32,tCO2eq/억원,"1,521",TJ,0.09,TJ/억원,(주)한국경영인증원,"1,632,631,810,000"
57,산업통상자원부,(주)동진쎄미켐,경기도 화성시 양감면 작은돌래길 35,2018,사업장,석유화학,"19,266",tCO₂eq,-,-,360,TJ,-,-,한국가스안전공사,-
58,산업통상자원부,(주)두산,서울특별시 중구 장충단로 275 두산타워 18층 사업부문 EHS팀,2018,업체,반도체.디스플레이.전기전자,"88,239",tCO₂eq,4.21,tCO2eq/억원,"1,727",TJ,0.08,TJ/억원,(재)한국품질재단,"2,096,642,934,000"
59,산업통상자원부,(주)디알 액시온 원산공장,울산광역시 울주군 온산읍 산남길 55 ,2018,사업장,비철금속,"17,796",tCO₂eq,-,-,359,TJ,-,-,(재)한국품질재단,-
60,산업통상자원부,(주)디에이피,경기도 안성시 미양면 안성맞춤대로 474-22 ,2018,사업장,전기전자,"41,534",tCO₂eq,-,-,849,TJ,-,-,한국산업기술시험원,-
61,산업통상자원부,(주)디케이씨,경상북도 포항시 북구 청하면 고현길98번길 66,2018,사업장,철강,"17,889",tCO₂eq,-,-,357,TJ,-,-,한국표준협회,-
62,산업통상자원부,(주)로옴코리아,대전광역시 대덕구 문평서로17번안길 40 (문평동),2018,사업장,반도체.디스플레이.전기전자,"18,326",tCO₂eq,-,-,377,TJ,-,-,㈜한국품질보증원,-
63,산업통상자원부,(주)만도,경기도 평택시 포승읍 하만호길 32,2018,업체,자동차,"110,202",tCO₂eq,3.55,tCO2eq/억원,"2,256",TJ,0.07,TJ/억원,(주)비에스아이그룹코리아,"3,108,352,389,000"
64,산업통상자원부,(주)모나리자,전북 전주시 덕진구 팔과정로 53,2018,사업장,제지,"39,533",tCO₂eq,-,-,729,TJ,-,-,(주)한국경영인증원,-
65,국토교통부,(주)무주덕유산리조트,전라북도 무주군 설천면 만선로 185,2018,사업장,건물,"20,442",tCO₂eq,-,-,360,TJ,-,-,(주)한국경영인증원,-
66,산업통상자원부,(주)미래엔인천에너지,인천광역시 남동구 논현고잔로 173(고잔동) ,2018,업체,집단에너지,"23,431",tCO₂eq,56.38,tCO2eq/억원,463,TJ,1.11,TJ/억원,(재)한국품질재단,"41,561,118,000"
67,산업통상자원부,(주)미래페이퍼,전라북도 전주시 덕진구 온고을로 384(팔복동3가) ,2018,사업장,제지,"60,124",tCO₂eq,-,-,764,TJ,-,-,한국표준협회,-
68,산업통상자원부,(주)방림,서울특별시 마포구 월드컵북로 402 케이지아이티센터 18층,2018,사업장,섬유,"21,315",tCO₂eq,-,-,394,TJ,-,-,한국표준협회,-
69,산업통상자원부,(주)백광소재,서울특별시 강서구  공항대로 467 ,2018,업체,시멘트,"591,629",tCO₂eq,357.99,tCO2eq/억원,"2,472",TJ,1.5,TJ/억원,이큐에이㈜,"165,264,530,601"
70,산업통상자원부,(주)벽산,"서울특별시 중구 퇴계로 307 광희동 1가, 광희빌딩",2018,사업장,유리,"76,375",tCO₂eq,-,-,"1,398",TJ,-,-,한국표준협회,-
71,국토교통부,(주)부산롯데호텔,부산광역시 부산진구 가야대로 772 ,2018,사업장,건물,"14,174",tCO₂eq,-,-,288,TJ,-,-,(주)한국경영인증원,-
72,산업통상자원부,(주)브이샘 인천공장,인천광역시 서구 중봉대로 194 (가좌동),2018,사업장,시멘트,"14,646",tCO₂eq,-,-,294,TJ,-,-,한국표준협회,-
73,산업통상자원부,(주)비엠금속,경상남도 창원시 진해구 남의로43번길 42 (남양동),2018,사업장,철강,"19,681",tCO₂eq,-,-,360,TJ,-,-,이큐에이㈜,-
74,농림축산식품부,(주)빙그레,경기도 남양주시 미금로65번길 45 (도농동),2018,업체,식료품 제조업,"56,972",tCO₂eq,6.8,tCO2eq/억원,"1,129",TJ,0.13,TJ/억원,(주)한국경영인증원,"838,159,210,000"
75,산업통상자원부,(주)삼동 문경공장,충청북도 음성군 대소면 삼양로 816-41,2018,사업장,전기전자,"40,649",tCO₂eq,-,-,830,TJ,-,-,한국표준협회,-
76,산업통상자원부,(주)삼원강재,경상북도 포항시 남구 대송면 철강산단로 66번길 40,2018,사업장,자동차,"30,969",tCO₂eq,-,-,622,TJ,-,-,(재)한국품질재단,-
77,산업통상자원부,(주)삼천리,서울특별시 영등포구 국제금융로6길 42,2018,사업장,집단에너지,"46,054",tCO₂eq,-,-,693,TJ,-,-,한국가스안전공사,-
78,산업통상자원부,(주)삼표산업,서울특별시 종로구 종로1길 42,2018,업체,시멘트,"141,234",tCO₂eq,18.71,tCO2eq/억원,"2,365",TJ,0.31,TJ/억원,(재)한국품질재단,"755,002,726,000"
79,산업통상자원부,(주)삼한씨원,경상북도 예천군 상풍로 1368-50 ,2018,사업장,유리 · 요업,"14,619",tCO₂eq,-,-,277,TJ,-,-,한국생산성본부인증원(주),-
80,산업통상자원부,(주)삼현,충청북도 음성군 음성읍 음성로 1706 ,2018,사업장,요업,"27,509",tCO₂eq,-,-,501,TJ,-,-,한국표준협회,-
81,국토교통부,(주)삼화고속,인천광역시 중구 서해대로418번길 70 (신흥동3가) 2층,2018,사업장,교통(여객),"16,572",tCO₂eq,-,-,235,TJ,-,-,(주)한국경영인증원,-
82,산업통상자원부,(주)상공에너지,전라북도 익산시 석암로7길 29 (용제동),2018,사업장,산업단지,"91,686",tCO₂eq,-,-,"1,392",TJ,-,-,이큐에이㈜,-
83,농림축산식품부,(주)샤니 대구공장,대구광역시 달성군 논공읍 논공중앙로54길 7 ,2018,사업장,식료품 제조업,"15,792",tCO₂eq,-,-,318,TJ,-,-,(주)비에스아이그룹코리아,-
84,농림축산식품부,(주)샤니 성남공장,경기도 성남시 중원구  둔촌대로457번길 13 ,2018,사업장,식료품 제조업,"19,485",tCO₂eq,-,-,393,TJ,-,-,(주)비에스아이그룹코리아,-
85,환경부,(주)서광하이테크,충청남도 서산시 대산읍 죽엽로 382,2018,사업장,지정외 폐기물처리업,"58,426",tCO₂eq,-,-,173,TJ,-,-,(재)한국품질재단,-
86,국토교통부,(주)서울승합,-,2018,사업장,교통(여객),"13,736",tCO₂eq,-,-,258,TJ,-,-,산림조합중앙회,-
87,산업통상자원부,(주)서원,경기도 안산시 단원구 산단로67번길 94 (목내동),2018,사업장,비철금속,"16,231",tCO₂eq,-,-,330,TJ,-,-,한국가스안전공사,-
88,산업통상자원부,(주)서진캠 아산공장,충청남도 아산시 둔포면 아산밸리중앙로 103,2018,사업장,자동차,"15,358",tCO₂eq,-,-,316,TJ,-,-,(주)한국경영인증원,-
89,산업통상자원부,(주)서진캠 평택공장,경기도 평택시 청북면 청북산단로 31,2018,사업장,자동차,"17,008",tCO₂eq,-,-,349,TJ,-,-,㈜한국품질보증원,-
90,산업통상자원부,(주)서흥,충청북도 청주시 흥덕구 오송읍 오송생명로 61,2018,사업장,석유화학,"33,816",tCO₂eq,-,-,689,TJ,-,-,한국표준협회,-
91,산업통상자원부,(주)선일다이파스,충청북도 진천군 광혜원면 광혜원산단2길 14,2018,사업장,기계,"18,329",tCO₂eq,-,-,373,TJ,-,-,(주)한국경영인증원,-
92,국토교통부,(주)선진운수,서울특별시 은평구 서오릉로 207 (구산동),2018,사업장,교통(여객),"27,881",tCO₂eq,-,-,521,TJ,-,-,(재)한국품질재단,-
93,산업통상자원부,(주)성광벤드,부산광역시 강서구 녹산산단262로 26 (송정동),2018,사업장,철강,"12,781",tCO₂eq,-,-,246,TJ,-,-,한국표준협회,-
94,산업통상자원부,(주)성신미네필드,강원도 정선군 남면 칠현로 504,2018,사업장,시멘트,"16,890",tCO₂eq,-,-,327,TJ,-,-,한국표준협회,-
95,산업통상자원부,(주)성호금속 경주2공장,경상북도 경주시 천북면 천북산단로2길 70,2018,사업장,비철금속,"28,315",tCO₂eq,-,-,505,TJ,-,-,이큐에이㈜,-
96,산업통상자원부,(주)성호금속 영천공장,경상북도 영천시 언하공단2길 25 ,2018,사업장,철강,"19,676",tCO₂eq,-,-,357,TJ,-,-,이큐에이㈜,-
97,산업통상자원부,(주)성호기업,경상북도 경주시 천북면 천북산단로1길 74-51,2018,사업장,철강,"15,285",tCO₂eq,-,-,301,TJ,-,-,이큐에이㈜,-
98,산업통상자원부,(주)세아베스틸,서울특별시 마포구 양화로 45(서교동),2018,업체,철강,"1,421,461",tCO₂eq,69.6,tCO2eq/억원,"22,316",TJ,1.09,TJ/억원,한국표준협회,"2,042,371,454,000"
99,산업통상자원부,(주)세아씨엠,전라북도 군산시 자유로 241(소룡동),2018,사업장,철강,"66,216",tCO₂eq,-,-,"1,338",TJ,-,-,한국표준협회,-
100,국토교통부,(주)세아엘앤에스,경상북도 포항시 남구 철강로 348 (호동),2018,사업장,교통(화물),"18,520",tCO₂eq,-,-,270,TJ,-,-,한국표준협회,-
101,산업통상자원부,(주)세아제강,"서울특별시 마포구 양화로 45, 25,26,27층(서교동, 세아타워)",2018,사업장,산업,"63,315",tCO₂eq,-,-,"1,282",TJ,-,-,한국표준협회,-
102,산업통상자원부,(주)세아특수강,경상북도 포항시 남구 괴동로 40,2018,사업장,철강,"26,499",tCO₂eq,-,-,525,TJ,-,-,한국표준협회,-
103,농림축산식품부,(주)세우,경기도 시흥시 공단1대로379번안길 29 (정왕동),2018,사업장,식료품 제조업,"16,063",tCO₂eq,-,-,322,TJ,-,-,(재)한국품질재단,-
104,해양수산부,(주)세주,부산광역시 중구 해관로 65 (중앙동4가),2018,사업장,교통(해운),"31,225",tCO₂eq,-,-,425,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
105,산업통상자원부,(주)스타플렉스,충청북도 음성군 삼성면 대성로 417,2018,사업장,석유화학,"13,660",tCO₂eq,-,-,277,TJ,-,-,이큐에이㈜,-
106,산업통상자원부,(주)신동,강원도 정선군 남면 곰골길 159-13,2018,사업장,시멘트,"86,459",tCO₂eq,-,-,288,TJ,-,-,한국표준협회,-
107,산업통상자원부,(주)신성이엔지,충청북도 증평군 증평읍 증평산단로 14,2018,사업장,반도체,"13,167",tCO₂eq,-,-,250,TJ,-,-,로이드인증원㈜,-
108,국토교통부,(주)신세계,서울특별시 중구 소공로 63(충무로1가),2018,업체,건물,"158,462",tCO₂eq,9.11,tCO2eq/억원,"3,236",TJ,0.19,TJ/억원,㈜한국품질보증원,"1,739,326,807,000"
109,산업통상자원부,(주)신안주철,충청북도 영동군 용산면 법화공단길 72 (주)신안주철,2018,사업장,철강,"22,483",tCO₂eq,-,-,400,TJ,-,-,한국표준협회,-
110,산업통상자원부,(주)신우금속,경상북도 고령군 다산면 다산산단1길 105,2018,사업장,철강,"16,955",tCO₂eq,-,-,289,TJ,-,-,(재)한국품질재단,-
111,산업통상자원부,(주)신한방,전라북도 완주군 이서면 콩쥐팥쥐로 984-120 신한방직(주),2018,사업장,섬유,"12,868",tCO₂eq,-,-,264,TJ,-,-,이큐에이㈜,-
112,국토교통부,(주)신한은행,서울특별시 중구  세종대로9길 20 신한은행 본점,2018,업체,건물,"79,880",tCO₂eq,0.47,tCO2eq/억원,"1,244",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"16,997,766,000,000"
113,산업통상자원부,(주)쌍용씨앤비,세종특별자치시 조치원읍 번암공단 1길 16,2018,사업장,제지,"65,901",tCO₂eq,-,-,"1,146",TJ,-,-,(주)한국경영인증원,-
114,산업통상자원부,(주)씨텍,충청남도 서산시 대산읍 독곶1로 54 ,2018,업체,산업단지,"420,541",tCO₂eq,79.4,tCO2eq/억원,"5,662",TJ,1.07,TJ/억원,㈜한국품질보증원,"529,680,354,331"
115,국토교통부,(주)아라리오,충청남도 천안시 동남구  만남로 43 ,2018,사업장,건물,"14,828",tCO₂eq,-,-,302,TJ,-,-,(주)한국경영인증원,-
116,산업통상자원부,(주)아진피앤피,대구광역시 달성군 현풍면 국가산단북로100길 40,2018,사업장,제지,"112,744",tCO₂eq,-,-,"1,700",TJ,-,-,한국산업기술시험원,-
117,산업통상자원부,(주)에스아이플렉스,경기도 안산시 단원구 시화로 8 660,2018,사업장,반도체.디스플레이.전기전자,"14,840",tCO₂eq,-,-,302,TJ,-,-,(주)한국경영인증원,-
118,국토교통부,(주)에스앤아이코퍼레이션,경기도 광주시 도척면 도척윗로 278,2018,사업장,건물,"18,576",tCO₂eq,-,-,374,TJ,-,-,(재)한국품질재단,-
119,산업통상자원부,(주)에스에이치에너지화학,전라북도 군산시  외항7길 20 (주)SH에너지화학,2018,사업장,석유화학,"14,695",tCO₂eq,-,-,253,TJ,-,-,㈜한국품질보증원,-
120,산업통상자원부,(주)에스제이금속,전라남도 장성군 황룡면 강변로 430 공장,2018,사업장,철강,"19,334",tCO₂eq,-,-,334,TJ,-,-,(재)한국품질재단,-
121,산업통상자원부,(주)에스티씨,경기도 화성시 향남읍 발안공단로4길 65,2018,사업장,반도체.디스플레이.전기전자,"16,668",tCO₂eq,-,-,342,TJ,-,-,(재)한국품질재단,-
122,산업통상자원부,(주)에스파워,경기도 안산시 단원구 엠티브이2로 14 (원시동 839),2018,업체,발전 · 에너지,"1,656,014",tCO₂eq,300.34,tCO2eq/억원,"32,451",TJ,5.89,TJ/억원,(재)한국품질재단,"551,378,365,000"
123,산업통상자원부,(주)에이에스에이 김제공장,전라북도 김제시 금구면 봉은길 683,2018,사업장,자동차,"16,868",tCO₂eq,-,-,323,TJ,-,-,지속가능인증원주식회사,-
124,산업통상자원부,(주)에이에스에이 전주공장,전북 완주군 봉동읍 완주산단8로 45,2018,사업장,자동차,"32,152",tCO₂eq,-,-,610,TJ,-,-,지속가능인증원주식회사,-
125,산업통상자원부,(주)에코프로비엠,충청북도 청주시 청원구 오창읍 2산단로 100,2018,사업장,반도체.디스플레이.전기전자,"26,644",tCO₂eq,-,-,543,TJ,-,-,(재)한국품질재단,-
126,환경부,(주)엔아이티,전라북도 군산시 서해로 259,2018,업체,폐기물,"147,694",tCO₂eq,466.53,tCO2eq/억원,403,TJ,1.27,TJ/억원,㈜한국품질보증원,"31,657,891,000"
127,산업통상자원부,(주)엔이티,충청북도 청주시 흥덕구 옥산면 옥산산단로 76,2018,사업장,발전에너지,"56,617",tCO₂eq,-,-,657,TJ,-,-,한국표준협회,-
128,산업통상자원부,(주)엘지생활건강 울산공장,울산광역시 울주군 온양읍 덕망로 275,2018,사업장,석유화학,"23,281",tCO₂eq,-,-,464,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
129,산업통상자원부,(주)엘지씨엔에스,"서울특별시 영등포구 여의대로 24, FKI타워",2018,사업장,통신,"23,732",tCO₂eq,-,-,523,TJ,-,-,대일이엔씨기술(주),-
130,산업통상자원부,(주)엘지하우시스,서울특별시 영등포구 국제금융로 10 One IFC,2018,업체,석유화학,"163,889",tCO₂eq,5.82,tCO2eq/억원,"3,002",TJ,0.11,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"2,817,733,000,000"
131,산업통상자원부,(주)영신물산,경기도 양주시 남면 현석로785번길 207 ,2018,사업장,섬유,"27,752",tCO₂eq,-,-,192,TJ,-,-,한국표준협회,-
132,농림축산식품부,(주)오뚜기 대풍공장,충청북도 음성군 대소면 대풍산단로 128,2018,사업장,음식료품,"45,244",tCO₂eq,-,-,910,TJ,-,-,한국생산성본부인증원(주),-
133,농림축산식품부,(주)오리온,서울특별시 용산구 백범로90다길 13,2018,사업장,음식료품,"71,568",tCO₂eq,-,-,"1,405",TJ,-,-,한국표준협회,-
134,산업통상자원부,(주)오미아코리아,서울특별시 영등포구 국제금융로 52,2018,사업장,석유화학,"76,459",tCO₂eq,-,-,"1,552",TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
135,산업통상자원부,(주)오영,경기도 시흥시 소망공원로 102 (정왕동),2018,사업장,석유화학,"19,170",tCO₂eq,-,-,408,TJ,-,-,(재)한국품질재단,-
136,산업통상자원부,(주)온셀텍,충청남도 천안시 서북구 3공단6로 86-9,2018,사업장,산업,"30,497",tCO₂eq,-,-,625,TJ,-,-,한국표준협회,-
137,농림축산식품부,(주)올품,경상북도 상주시  발산로 135 ,2018,사업장,식료품 제조업,"24,544",tCO₂eq,-,-,430,TJ,-,-,한국표준협회,-
